TITLE = "Visualization of the surface solution"
VARIABLES = "x","y","Density","X-Momentum","Y-Momentum","Energy","TKE","Omega","Pressure","Temperature","C<sub>p</sub>","Mach","Entropy","Total_Pressure","MachIs","SoundSpeed","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>","<greek>m</greek><sub>t</sub>"
ZONE NODES= 347, ELEMENTS= 347, DATAPACKING=POINT, ZONETYPE=FELINESEG
8.954673e-03	4.577040e-03	9.281144e+00	0.000000e+00	0.000000e+00	1.591072e+06	1.000000e-10	1.457512e+11	7.143911e+05	2.681504e+02	-2.463845e+00	0.000000e+00	2.935177e+03	7.143911e+05	6.994773e-01	3.339654e+02	1.691147e-05	8.847133e-03	-1.472566e-03	-7.022189e+02	5.808537e-01	6.367501e-21	
9.465317e-03	4.482466e-03	9.209873e+00	0.000000e+00	0.000000e+00	1.573228e+06	1.000000e-10	1.464639e+11	7.063794e+05	2.671950e+02	-2.532959e+00	0.000000e+00	2.935108e+03	7.063794e+05	7.117410e-01	3.333699e+02	1.686373e-05	8.683743e-03	-1.743126e-03	-6.710322e+02	5.766267e-01	6.287848e-21	
9.974828e-03	4.372260e-03	9.109874e+00	0.000000e+00	0.000000e+00	1.548452e+06	1.000000e-10	1.474907e+11	6.952548e+05	2.658738e+02	-2.628927e+00	0.000000e+00	2.935073e+03	6.952548e+05	7.287232e-01	3.325447e+02	1.679759e-05	8.495332e-03	-2.017925e-03	-5.637755e+02	5.716603e-01	6.176271e-21	
1.047984e-02	4.241483e-03	8.998033e+00	0.000000e+00	0.000000e+00	1.520628e+06	1.000000e-10	1.486401e+11	6.827620e+05	2.643417e+02	-2.736698e+00	0.000000e+00	2.934924e+03	6.827620e+05	7.477480e-01	3.315851e+02	1.672068e-05	8.220709e-03	-2.281606e-03	-4.861592e+02	5.641709e-01	6.053266e-21	
1.098027e-02	4.093205e-03	8.926971e+00	0.000000e+00	0.000000e+00	1.502584e+06	1.000000e-10	1.493459e+11	6.746601e+05	2.632842e+02	-2.806590e+00	0.000000e+00	2.934637e+03	6.746601e+05	7.600699e-01	3.309212e+02	1.666748e-05	7.946729e-03	-2.489797e-03	-5.282595e+02	5.569578e-01	5.977074e-21	
1.147608e-02	3.929350e-03	8.869287e+00	0.000000e+00	0.000000e+00	1.487912e+06	1.000000e-10	1.499186e+11	6.680725e+05	2.624091e+02	-2.863418e+00	0.000000e+00	2.934370e+03	6.680725e+05	7.700842e-01	3.303708e+02	1.662338e-05	7.719164e-03	-2.678523e-03	-5.626995e+02	5.513575e-01	5.915755e-21	
1.196709e-02	3.750783e-03	8.815897e+00	0.000000e+00	0.000000e+00	1.474336e+06	1.000000e-10	1.504504e+11	6.619770e+05	2.615895e+02	-2.916003e+00	0.000000e+00	2.934103e+03	6.619770e+05	7.793496e-01	3.298545e+02	1.658201e-05	7.508603e-03	-2.851548e-03	-5.739872e+02	5.463648e-01	5.859351e-21	
1.245315e-02	3.558286e-03	8.767652e+00	0.000000e+00	0.000000e+00	1.462007e+06	1.000000e-10	1.509269e+11	6.564413e+05	2.608294e+02	-2.963757e+00	0.000000e+00	2.933818e+03	6.564413e+05	7.877652e-01	3.293749e+02	1.654360e-05	7.300336e-03	-3.003816e-03	-5.831326e+02	5.414320e-01	5.808875e-21	
1.293426e-02	3.352830e-03	8.733876e+00	0.000000e+00	0.000000e+00	1.453269e+06	1.000000e-10	1.512519e+11	6.525178e+05	2.602731e+02	-2.997604e+00	0.000000e+00	2.933561e+03	6.525178e+05	7.937318e-01	3.290235e+02	1.651545e-05	7.149740e-03	-3.137394e-03	-5.894721e+02	5.383407e-01	5.774053e-21	
1.341151e-02	3.137747e-03	8.661442e+00	0.000000e+00	0.000000e+00	1.435388e+06	1.000000e-10	1.520241e+11	6.444893e+05	2.592206e+02	-3.066863e+00	0.000000e+00	2.933361e+03	6.444893e+05	8.059482e-01	3.283575e+02	1.646211e-05	6.965897e-03	-3.274044e-03	-5.099827e+02	5.340085e-01	5.697077e-21	
1.388196e-02	2.907400e-03	8.587971e+00	0.000000e+00	0.000000e+00	1.417054e+06	1.000000e-10	1.527937e+11	6.362574e+05	2.580990e+02	-3.137876e+00	0.000000e+00	2.933034e+03	6.362574e+05	8.184886e-01	3.276464e+02	1.640516e-05	6.714910e-03	-3.388402e-03	-4.767168e+02	5.274641e-01	5.620290e-21	
1.434701e-02	2.665685e-03	8.539771e+00	0.000000e+00	0.000000e+00	1.404667e+06	1.000000e-10	1.532685e+11	6.306953e+05	2.572867e+02	-3.185858e+00	0.000000e+00	2.932634e+03	6.306953e+05	8.269731e-01	3.271304e+02	1.636385e-05	6.479483e-03	-3.461946e-03	-5.134790e+02	5.211376e-01	5.571429e-21	
1.480670e-02	2.413316e-03	8.505498e+00	0.000000e+00	0.000000e+00	1.395806e+06	1.000000e-10	1.536014e+11	6.267167e+05	2.566939e+02	-3.220180e+00	0.000000e+00	2.932314e+03	6.267167e+05	8.330487e-01	3.267533e+02	1.633366e-05	6.294993e-03	-3.543565e-03	-5.497200e+02	5.166892e-01	5.537036e-21	
1.526118e-02	2.151084e-03	8.474455e+00	0.000000e+00	0.000000e+00	1.387783e+06	1.000000e-10	1.539034e+11	6.231146e+05	2.561534e+02	-3.251255e+00	0.000000e+00	2.932016e+03	6.231146e+05	8.385547e-01	3.264091e+02	1.630611e-05	6.130613e-03	-3.621760e-03	-5.662615e+02	5.129087e-01	5.505995e-21	
1.571044e-02	1.879417e-03	8.445603e+00	0.000000e+00	0.000000e+00	1.380341e+06	1.000000e-10	1.541857e+11	6.197730e+05	2.556501e+02	-3.280081e+00	0.000000e+00	2.931737e+03	6.197730e+05	8.436674e-01	3.260883e+02	1.628043e-05	5.982298e-03	-3.697332e-03	-5.799793e+02	5.096689e-01	5.477201e-21	
1.615460e-02	1.598912e-03	8.408278e+00	0.000000e+00	0.000000e+00	1.370988e+06	1.000000e-10	1.545758e+11	6.155738e+05	2.550451e+02	-3.316306e+00	0.000000e+00	2.931494e+03	6.155738e+05	8.500995e-01	3.257022e+02	1.624953e-05	5.829805e-03	-3.758713e-03	-5.781113e+02	5.060122e-01	5.439230e-21	
1.659367e-02	1.309963e-03	8.388441e+00	0.000000e+00	0.000000e+00	1.365705e+06	1.000000e-10	1.547537e+11	6.132016e+05	2.546631e+02	-3.336770e+00	0.000000e+00	2.931214e+03	6.132016e+05	8.537370e-01	3.254582e+02	1.623000e-05	5.680566e-03	-3.811936e-03	-6.122213e+02	5.025301e-01	5.420143e-21	
1.702772e-02	1.013007e-03	8.357710e+00	0.000000e+00	0.000000e+00	1.357852e+06	1.000000e-10	1.550614e+11	6.096757e+05	2.541297e+02	-3.367187e+00	0.000000e+00	2.930927e+03	6.096757e+05	8.591490e-01	3.251172e+02	1.620271e-05	5.520076e-03	-3.846607e-03	-6.396003e+02	4.982898e-01	5.389572e-21	
1.745679e-02	7.085044e-04	8.351121e+00	0.000000e+00	0.000000e+00	1.355732e+06	1.000000e-10	1.550857e+11	6.087239e+05	2.539332e+02	-3.375398e+00	0.000000e+00	2.930659e+03	6.087239e+05	8.606111e-01	3.249915e+02	1.619265e-05	5.392002e-03	-3.893249e-03	-6.819842e+02	4.955249e-01	5.384460e-21	
1.788098e-02	3.969121e-04	8.328861e+00	0.000000e+00	0.000000e+00	1.349980e+06	1.000000e-10	1.553024e+11	6.061408e+05	2.535315e+02	-3.397681e+00	0.000000e+00	2.930413e+03	6.061408e+05	8.645816e-01	3.247343e+02	1.617207e-05	5.274375e-03	-3.938927e-03	-6.730486e+02	4.929625e-01	5.362613e-21	
1.830029e-02	7.857717e-05	8.301707e+00	0.000000e+00	0.000000e+00	1.343211e+06	1.000000e-10	1.555901e+11	6.031016e+05	2.530854e+02	-3.423899e+00	0.000000e+00	2.930224e+03	6.031016e+05	8.692583e-01	3.244485e+02	1.614920e-05	5.158145e-03	-3.977886e-03	-6.731920e+02	4.902642e-01	5.335248e-21	
1.871479e-02	-2.461064e-04	8.286156e+00	0.000000e+00	0.000000e+00	1.339141e+06	1.000000e-10	1.557356e+11	6.012744e+05	2.527922e+02	-3.439662e+00	0.000000e+00	2.930021e+03	6.012744e+05	8.720727e-01	3.242605e+02	1.613416e-05	5.042791e-03	-4.009387e-03	-6.955115e+02	4.875669e-01	5.320264e-21	
1.912457e-02	-5.767807e-04	8.272423e+00	0.000000e+00	0.000000e+00	1.335433e+06	1.000000e-10	1.558531e+11	5.996094e+05	2.525106e+02	-3.454026e+00	0.000000e+00	2.929785e+03	5.996094e+05	8.746392e-01	3.240798e+02	1.611971e-05	4.924905e-03	-4.031320e-03	-7.192613e+02	4.846395e-01	5.307428e-21	
1.952968e-02	-9.131413e-04	8.260355e+00	0.000000e+00	0.000000e+00	1.332177e+06	1.000000e-10	1.559576e+11	5.981477e+05	2.522630e+02	-3.466635e+00	0.000000e+00	2.929577e+03	5.981477e+05	8.768938e-01	3.239209e+02	1.610700e-05	4.818328e-03	-4.055391e-03	-7.579787e+02	4.821242e-01	5.296137e-21	
1.993022e-02	-1.254868e-03	8.249562e+00	0.000000e+00	0.000000e+00	1.329316e+06	1.000000e-10	1.560548e+11	5.968629e+05	2.520505e+02	-3.477719e+00	0.000000e+00	2.929414e+03	5.968629e+05	8.788767e-01	3.237845e+02	1.609608e-05	4.730828e-03	-4.089073e-03	-7.807353e+02	4.804212e-01	5.285912e-21	
2.032627e-02	-1.601673e-03	8.221475e+00	0.000000e+00	0.000000e+00	1.322391e+06	1.000000e-10	1.563602e+11	5.937535e+05	2.515941e+02	-3.504542e+00	0.000000e+00	2.929234e+03	5.937535e+05	8.836801e-01	3.234912e+02	1.607262e-05	4.634007e-03	-4.108726e-03	-7.635349e+02	4.779965e-01	5.257633e-21	
2.071791e-02	-1.953271e-03	8.193649e+00	0.000000e+00	0.000000e+00	1.315676e+06	1.000000e-10	1.566757e+11	5.907386e+05	2.511666e+02	-3.530550e+00	0.000000e+00	2.929120e+03	5.907386e+05	8.883441e-01	3.232162e+02	1.605063e-05	4.540851e-03	-4.125865e-03	-7.783121e+02	4.756027e-01	5.229280e-21	
2.110520e-02	-2.309414e-03	8.165431e+00	0.000000e+00	0.000000e+00	1.308768e+06	1.000000e-10	1.569866e+11	5.876368e+05	2.507113e+02	-3.557308e+00	0.000000e+00	2.928950e+03	5.876368e+05	8.931494e-01	3.229231e+02	1.602718e-05	4.433660e-03	-4.123991e-03	-7.645853e+02	4.723603e-01	5.200940e-21	
2.148823e-02	-2.669783e-03	8.142228e+00	0.000000e+00	0.000000e+00	1.303092e+06	1.000000e-10	1.572433e+11	5.850882e+05	2.503353e+02	-3.579294e+00	0.000000e+00	2.928807e+03	5.850882e+05	8.971033e-01	3.226809e+02	1.600781e-05	4.339633e-03	-4.128660e-03	-7.826913e+02	4.697066e-01	5.177692e-21	
2.186682e-02	-3.034013e-03	8.113695e+00	0.000000e+00	0.000000e+00	1.296210e+06	1.000000e-10	1.575692e+11	5.819984e+05	2.498890e+02	-3.605949e+00	0.000000e+00	2.928674e+03	5.819984e+05	9.019037e-01	3.223931e+02	1.598480e-05	4.250665e-03	-4.132764e-03	-7.918650e+02	4.671498e-01	5.148875e-21	
2.224100e-02	-3.401682e-03	8.081942e+00	0.000000e+00	0.000000e+00	1.288605e+06	1.000000e-10	1.579377e+11	5.785835e+05	2.493988e+02	-3.635408e+00	0.000000e+00	2.928544e+03	5.785835e+05	9.072182e-01	3.220767e+02	1.595950e-05	4.161288e-03	-4.131225e-03	-7.988043e+02	4.644135e-01	5.116758e-21	
